GAge	GSex	GCity	GCity_X	GCity_Y	GState	VFrom	VNights	VPersons	VTypeOfVisit	VPriceRoom	VPriceFood	VPriceDeduction	VPriceTotal	QSatisfaction	QRoom	QFood	QService	QCulture	WTemperature	WSky	XEUR
38	female	Bratislava	17.1097606	48.1547933	Slovakia	7.11.2013	1	2	private	2900	0	0	2900	low	28	26	26	19	1.1	cloudy	26.85
19	male	Zlín	17.6700633	49.2280669	CR	7.11.2013	1	2	private	2900	0	0	2900	low	30	15	24	17	1.1	cloudy	26.85
24	male	Jihlava	15.5909008	49.3963828	CR	7.11.2013	1	2	private	2900	0	0	2900	low	13	21	13	1	1.1	cloudy	26.85
63	male	Bratislava	17.1097606	48.1547933	Slovakia	7.11.2013	1	2	private	2900	0	0	2900	low	14	26	13	19	1.1	cloudy	26.85
56	male	Nitra	18.0902903	48.3139558	Slovakia	8.11.2013	2	2	private	5800	0	200	5600	average	44	67	70	46	3.6	rain/snow	26.97
53	male	Nitra	18.0902903	48.3139558	Slovakia	8.11.2013	2	1	private	2900	0	200	2700	average	46	58	45	100	3.6	rain/snow	26.97
56	female	Zlín	17.6700633	49.2280669	CR	8.11.2013	2	4	private	11600	0	200	11400	high	100	76	95	64	3.6	rain/snow	26.97
43	male	Nitra	18.0902903	48.3139558	Slovakia	8.11.2013	2	2	private	5800	0	200	5600	average	41	57	62	84	3.6	rain/snow	26.97
77	female	Nitra	18.0902903	48.3139558	Slovakia	8.11.2013	2	1	private	2900	0	200	2700	average	58	29	45	96	3.6	rain/snow	26.97
43	female	Karlovy Vary	12.8690381	50.2311075	CR	9.11.2013	7	2	private	20300	0	600	19700	high	83	80	92	62	9.1	cloudy	26.97
32	female	Karlovy Vary	12.8690381	50.2311075	CR	9.11.2013	7	2	private	20300	0	600	19700	high	99	74	89	72	9.1	cloudy	26.97
79	male	Karlovy Vary	12.8690381	50.2311075	CR	9.11.2013	7	2	private	20300	0	600	19700	high	92	67	91	56	9.1	cloudy	26.97
35	female	Pilsen	13.3771556	49.7490406	CR	9.11.2013	4	1	private	5800	0	200	5600	high	90	81	92	53	9.1	cloudy	26.97
19	male	Karlovy Vary	12.8690381	50.2311075	CR	9.11.2013	7	2	private	20300	0	600	19700	high	97	78	94	63	9.1	cloudy	26.97
58	male	München	11.5836375	48.1364669	Germany	9.11.2013	8	2	private	23200	0	200	23000	high	96	65	84	56	9.1	cloudy	26.97
66	female	Jihlava	15.5909008	49.3963828	CR	9.11.2013	4	1	private	5800	0	200	5600	high	83	77	85	46	9.1	cloudy	26.97
58	female	Pilsen	13.3771556	49.7490406	CR	9.11.2013	4	1	private	5800	0	200	5600	high	84	92	82	64	9.1	cloudy	26.97
76	female	Karlovy Vary	12.8690381	50.2311075	CR	9.11.2013	21	2	private	60900	0	1400	59500	average	44	66	71	84	9.1	cloudy	26.97
33	female	Karlovy Vary	12.8690381	50.2311075	CR	9.11.2013	7	2	private	20300	0	600	19700	high	88	74	94	54	9.1	cloudy	26.97
66	male	Berlin	13.3908886	52.5176189	Germany	9.11.2013	7	2	private	20300	0	600	19700	high	98	82	99	60	9.1	cloudy	26.97
75	male	Karlovy Vary	12.8690381	50.2311075	CR	9.11.2013	7	2	private	20300	0	600	19700	high	91	82	95	55	9.1	cloudy	26.97
38	male	Pilsen	13.3771556	49.7490406	CR	9.11.2013	4	4	private	23200	0	200	23000	high	99	80	83	70	9.1	cloudy	26.97
54	male	Pilsen	13.3771556	49.7490406	CR	9.11.2013	4	1	private	5800	0	200	5600	high	95	67	87	61	9.1	cloudy	26.97
75	male	München	11.5836375	48.1364669	Germany	9.11.2013	21	4	private	121800	0	1400	120400	average	56	31	47	99	9.1	cloudy	26.97
43	female	Pilsen	13.3771556	49.7490406	CR	9.11.2013	4	1	private	5800	0	200	5600	high	81	79	86	63	9.1	cloudy	26.97
30	male	Praha	14.4212806	50.0874967	CR	9.11.2013	4	4	private	23200	0	200	23000	high	92	79	91	70	9.1	cloudy	26.97
25	male	Nitra	18.0902903	48.3139558	Slovakia	13.11.2013	1	2	private	2900	0	0	2900	low	29	25	14	10	-2.1	cloudy	27.06
50	female	Hradec Králové	15.8353464	50.2100194	CR	13.11.2013	1	2	private	2900	0	0	2900	low	25	28	15	36	-2.1	cloudy	27.06
28	female	Nitra	18.0902903	48.3139558	Slovakia	13.11.2013	1	3	private	4350	0	0	4350	low	22	26	24	35	-2.1	cloudy	27.06
34	male	Nitra	18.0902903	48.3139558	Slovakia	13.11.2013	1	4	private	5800	0	0	5800	low	27	27	15	5	-2.1	cloudy	27.06
30	female	Salzburg	13.0475658	47.798095	Austria	14.11.2013	1	3	private	4350	0	0	4350	average	60	36	60	95	3.4	cloudy	27.17
30	female	Bratislava	17.1097606	48.1547933	Slovakia	14.11.2013	1	2	private	2900	0	0	2900	low	22	12	32	6	3.4	cloudy	27.17
82	male	Bratislava	17.1097606	48.1547933	Slovakia	14.11.2013	1	2	private	2900	0	0	2900	low	26	23	37	2	3.4	cloudy	27.17
38	female	Salzburg	13.0475658	47.798095	Austria	14.11.2013	1	3	private	4350	0	0	4350	average	56	29	60	99	3.4	cloudy	27.17
60	female	Bratislava	17.1097606	48.1547933	Slovakia	14.11.2013	1	2	private	2900	0	0	2900	low	31	21	14	20	3.4	cloudy	27.17
77	male	Salzburg	13.0475658	47.798095	Austria	14.11.2013	1	3	private	4350	0	0	4350	average	45	31	48	48	3.4	cloudy	27.17
39	female	Bratislava	17.1097606	48.1547933	Slovakia	15.11.2013	2	2	private	5800	0	200	5600	high	90	73	88	45	4.9	cloudy	27.15
29	male	München	11.5836375	48.1364669	Germany	15.11.2013	2	2	private	5800	0	200	5600	high	92	74	91	72	4.9	cloudy	27.15
51	male	Nitra	18.0902903	48.3139558	Slovakia	15.11.2013	2	1	private	2900	0	200	2700	average	60	34	61	96	4.9	cloudy	27.15
27	female	München	11.5836375	48.1364669	Germany	15.11.2013	7	2	private	20300	0	200	20100	high	82	67	83	46	4.9	cloudy	27.15
25	female	Wien	16.3736767	48.2115631	Austria	15.11.2013	2	2	private	5800	0	200	5600	high	100	77	90	72	4.9	cloudy	27.15
58	female	Nitra	18.0902903	48.3139558	Slovakia	15.11.2013	2	1	private	2900	0	200	2700	average	58	60	47	84	4.9	cloudy	27.15
25	male	Bratislava	17.1097606	48.1547933	Slovakia	15.11.2013	2	2	private	5800	0	200	5600	high	82	84	84	55	4.9	cloudy	27.15
64	male	Bratislava	17.1097606	48.1547933	Slovakia	15.11.2013	2	4	private	11600	0	200	11400	high	90	82	88	58	4.9	cloudy	27.15
77	female	Warsaw	21.0099069	52.2342533	Poland	15.11.2013	2	1	private	2900	0	200	2700	average	56	35	64	98	4.9	cloudy	27.15
58	female	Bratislava	17.1097606	48.1547933	Slovakia	15.11.2013	2	2	private	5800	0	200	5600	high	98	66	89	55	4.9	cloudy	27.15
27	female	Salzburg	13.0475658	47.798095	Austria	15.11.2013	2	2	private	5800	0	200	5600	high	98	84	82	58	4.9	cloudy	27.15
35	male	Nitra	18.0902903	48.3139558	Slovakia	15.11.2013	2	3	private	8700	0	200	8500	average	48	21	46	81	4.9	cloudy	27.15
36	male	Bratislava	17.1097606	48.1547933	Slovakia	15.11.2013	2	2	private	5800	0	200	5600	high	98	90	85	59	4.9	cloudy	27.15
29	male	Bratislava	17.1097606	48.1547933	Slovakia	15.11.2013	7	1	private	10150	0	200	9950	high	96	89	85	58	4.9	cloudy	27.15
40	male	Ostrava	18.2825511	49.8341497	CR	16.11.2013	21	4	private	121800	0	1400	120400	average	44	67	53	47	10.7	sunny	27.15
43	male	Ostrava	18.2825511	49.8341497	CR	16.11.2013	21	4	private	121800	0	1400	120400	average	48	23	46	96	10.7	sunny	27.15
58	male	Ostrava	18.2825511	49.8341497	CR	16.11.2013	21	3	private	91350	0	1400	89950	average	47	60	55	96	10.7	sunny	27.15
41	female	Ostrava	18.2825511	49.8341497	CR	16.11.2013	21	4	private	121800	0	1400	120400	average	57	24	45	82	10.7	sunny	27.15
35	female	Pilsen	13.3771556	49.7490406	CR	16.11.2013	4	1	private	5800	0	200	5600	high	100	82	89	58	10.7	sunny	27.15
25	male	Ostrava	18.2825511	49.8341497	CR	16.11.2013	21	2	private	60900	0	1400	59500	average	48	22	72	100	10.7	sunny	27.15
65	female	Pilsen	13.3771556	49.7490406	CR	16.11.2013	4	1	private	5800	0	200	5600	high	100	84	87	64	10.7	sunny	27.15
50	female	Ostrava	18.2825511	49.8341497	CR	16.11.2013	21	4	private	121800	0	1400	120400	average	50	66	57	100	10.7	sunny	27.15
25	female	Wien	16.3736767	48.2115631	Austria	16.11.2013	8	2	private	23200	0	200	23000	high	82	90	95	58	10.7	sunny	27.15
39	male	Ostrava	18.2825511	49.8341497	CR	16.11.2013	21	4	private	121800	0	1400	120400	average	42	32	53	83	10.7	sunny	27.15
25	male	Ostrava	18.2825511	49.8341497	CR	16.11.2013	4	1	private	5800	0	200	5600	high	84	79	86	48	10.7	sunny	27.15
31	male	Ostrava	18.2825511	49.8341497	CR	16.11.2013	21	4	private	121800	0	1400	120400	average	56	23	62	81	10.7	sunny	27.15
37	male	Nitra	18.0902903	48.3139558	Slovakia	20.11.2013	1	2	private	2900	0	0	2900	low	23	22	27	35	2.9	sunny	27.33
41	female	Nitra	18.0902903	48.3139558	Slovakia	20.11.2013	1	2	private	2900	0	0	2900	low	24	27	23	2	2.9	sunny	27.33
65	female	Nitra	18.0902903	48.3139558	Slovakia	20.11.2013	1	2	private	2900	0	0	2900	low	38	25	26	20	2.9	sunny	27.33
54	male	Wien	16.3736767	48.2115631	Austria	20.11.2013	1	2	private	2900	0	0	2900	low	37	21	39	35	2.9	sunny	27.33
51	male	Salzburg	13.0475658	47.798095	Austria	21.11.2013	1	3	private	4350	0	0	4350	average	51	23	48	48	6.9	rain/snow	27.2
60	female	Wien	16.3736767	48.2115631	Austria	21.11.2013	1	2	private	2900	0	0	2900	average	41	24	70	52	6.9	rain/snow	27.2
65	female	Salzburg	13.0475658	47.798095	Austria	21.11.2013	1	4	private	5800	0	0	5800	average	57	57	69	84	6.9	rain/snow	27.2
82	male	Salzburg	13.0475658	47.798095	Austria	21.11.2013	1	3	private	4350	0	0	4350	average	53	57	48	51	6.9	rain/snow	27.2
58	male	Linz	14.2862742	48.3066489	Austria	22.11.2013	2	1	private	2900	0	200	2700	high	95	79	87	61	1.3	cloudy	27.25
76	male	Salzburg	13.0475658	47.798095	Austria	23.11.2013	8	1	private	11600	0	200	11400	high	98	84	84	70	-6.3	cloudy	27.25
77	female	Salzburg	13.0475658	47.798095	Austria	23.11.2013	8	2	private	23200	0	200	23000	high	88	65	83	61	-6.3	cloudy	27.25
54	male	Karlovy Vary	12.8690381	50.2311075	CR	23.11.2013	7	2	private	20300	0	600	19700	high	97	81	97	54	-6.3	cloudy	27.25
20	male	Salzburg	13.0475658	47.798095	Austria	23.11.2013	8	1	private	11600	0	200	11400	high	89	91	84	64	-6.3	cloudy	27.25
65	male	Salzburg	13.0475658	47.798095	Austria	23.11.2013	8	2	private	23200	0	200	23000	high	94	65	89	72	-6.3	cloudy	27.25
30	female	Salzburg	13.0475658	47.798095	Austria	23.11.2013	8	2	private	23200	0	200	23000	high	97	76	96	53	-6.3	cloudy	27.25
35	male	Ostrava	18.2825511	49.8341497	CR	23.11.2013	8	2	private	23200	0	200	23000	high	89	80	85	47	-6.3	cloudy	27.25
38	male	Salzburg	13.0475658	47.798095	Austria	23.11.2013	8	4	private	46400	0	200	46200	high	85	77	88	60	-6.3	cloudy	27.25
39	male	München	11.5836375	48.1364669	Germany	26.11.2013	2	2	private	5800	0	0	5800	average	53	68	63	94	-2.7	sunny	27.33
58	female	Salzburg	13.0475658	47.798095	Austria	27.11.2013	1	2	private	2900	0	0	2900	low	13	16	23	19	-7.6	rain/snow	27.34
29	female	Karlovy Vary	12.8690381	50.2311075	CR	27.11.2013	1	2	private	2900	0	0	2900	low	14	21	30	34	-7.6	rain/snow	27.34
35	female	Salzburg	13.0475658	47.798095	Austria	28.11.2013	1	3	private	4350	0	0	4350	average	55	30	56	96	-3.9	cloudy	27.35
54	female	Linz	14.2862742	48.3066489	Austria	28.11.2013	2	2	business	5800	0	0	5800	average	52	22	60	95	-3.9	cloudy	27.35
19	female	Salzburg	13.0475658	47.798095	Austria	28.11.2013	1	3	private	4350	0	0	4350	average	45	30	46	95	-3.9	cloudy	27.35
76	male	Hradec Králové	15.8353464	50.2100194	CR	28.11.2013	1	3	private	4350	0	0	4350	average	41	21	61	95	-3.9	cloudy	27.35
65	female	Linz	14.2862742	48.3066489	Austria	29.11.2013	2	4	private	11600	0	200	11400	high	94	83	95	45	-3.9	sunny	27.39
35	male	Linz	14.2862742	48.3066489	Austria	29.11.2013	2	1	private	2900	0	200	2700	high	88	82	84	61	-3.9	sunny	27.39
69	male	Linz	14.2862742	48.3066489	Austria	29.11.2013	2	4	private	11600	0	200	11400	high	89	66	99	72	-3.9	sunny	27.39
24	female	Linz	14.2862742	48.3066489	Austria	29.11.2013	2	4	private	11600	0	200	11400	high	88	81	100	58	-3.9	sunny	27.39
36	female	Linz	14.2862742	48.3066489	Austria	29.11.2013	2	4	private	11600	0	200	11400	high	82	80	84	48	-3.9	sunny	27.39
18	female	Linz	14.2862742	48.3066489	Austria	29.11.2013	2	4	private	11600	0	200	11400	high	98	92	95	71	-3.9	sunny	27.39
51	male	Linz	14.2862742	48.3066489	Austria	29.11.2013	2	1	private	2900	0	200	2700	high	84	77	94	71	-3.9	sunny	27.39
33	female	Linz	14.2862742	48.3066489	Austria	29.11.2013	2	4	private	11600	0	200	11400	high	95	80	99	70	-3.9	sunny	27.39
27	male	Salzburg	13.0475658	47.798095	Austria	30.11.2013	8	2	private	23200	0	200	23000	high	90	66	100	61	2.1	sunny	27.39
30	female	Katovice	19.0241283	50.2592108	Poland	30.11.2013	2	4	private	11600	0	200	11400	low	39	21	16	8	2.1	sunny	27.39
32	male	Bratislava	17.1097606	48.1547933	Slovakia	1.12.2013	2	3	private	8700	1080	200	9580	low	38	9	13	34	1.4	sunny	27.39
22	male	Bratislava	17.1097606	48.1547933	Slovakia	3.12.2013	2	2	private	5800	720	0	6520	average	59	58	53	100	2.9	rain/snow	27.46
30	male	Linz	14.2862742	48.3066489	Austria	3.12.2013	7	2	business	20300	2520	200	22620	average	57	66	46	47	2.9	rain/snow	27.46
82	female	Linz	14.2862742	48.3066489	Austria	3.12.2013	7	2	business	20300	0	200	20100	average	60	60	58	94	2.9	rain/snow	27.46
37	female	Bratislava	17.1097606	48.1547933	Slovakia	3.12.2013	2	2	private	5800	0	0	5800	average	58	33	63	48	2.9	rain/snow	27.46
35	male	Wien	16.3736767	48.2115631	Austria	3.12.2013	7	2	business	20300	2520	200	22620	average	60	32	56	81	2.9	rain/snow	27.46
22	female	Linz	14.2862742	48.3066489	Austria	5.12.2013	2	2	business	5800	0	0	5800	average	43	60	69	98	3.2	rain/snow	27.45
55	female	Linz	14.2862742	48.3066489	Austria	5.12.2013	2	2	business	5800	0	0	5800	average	43	68	62	98	3.2	rain/snow	27.45
34	male	Linz	14.2862742	48.3066489	Austria	6.12.2013	2	4	private	11600	0	200	11400	high	88	73	97	63	-9.1	cloudy	27.49
51	female	Brno	16.6153758	49.1921808	CR	7.12.2013	2	4	private	11600	1440	200	12840	low	39	24	37	35	-11.3	cloudy	27.49
76	female	Hamburg	10.0043528	53.5498325	Germany	7.12.2013	19	2	private	55100	6840	200	61740	high	97	73	97	72	-11.3	cloudy	27.49
75	male	Hamburg	10.0043528	53.5498325	Germany	7.12.2013	19	2	private	55100	6840	200	61740	high	85	89	99	70	-11.3	cloudy	27.49
29	female	Praha	14.4212806	50.0874967	CR	7.12.2013	1	3	private	4350	0	200	4150	average	56	30	54	46	-11.3	cloudy	27.49
76	female	Brno	16.6153758	49.1921808	CR	8.12.2013	2	3	private	8700	0	200	8500	low	26	18	13	19	-6.8	rain/snow	27.49
54	female	Bratislava	17.1097606	48.1547933	Slovakia	8.12.2013	2	2	private	5800	0	200	5600	low	16	13	40	11	-6.8	rain/snow	27.49
19	female	Bratislava	17.1097606	48.1547933	Slovakia	8.12.2013	2	2	private	5800	720	200	6320	low	23	10	40	5	-6.8	rain/snow	27.49
75	male	Bratislava	17.1097606	48.1547933	Slovakia	8.12.2013	2	3	private	8700	0	200	8500	low	39	20	15	34	-6.8	rain/snow	27.49
41	female	Bratislava	17.1097606	48.1547933	Slovakia	8.12.2013	2	3	private	8700	1080	200	9580	low	30	21	16	1	-6.8	rain/snow	27.49
57	male	Bratislava	17.1097606	48.1547933	Slovakia	8.12.2013	2	3	private	8700	0	200	8500	low	32	20	21	35	-6.8	rain/snow	27.49
43	male	Bratislava	17.1097606	48.1547933	Slovakia	8.12.2013	2	3	private	8700	1080	200	9580	low	39	12	31	1	-6.8	rain/snow	27.49
47	male	Bratislava	17.1097606	48.1547933	Slovakia	8.12.2013	2	3	private	8700	1080	200	9580	low	37	11	16	33	-6.8	rain/snow	27.49
65	male	Pardubice	15.780415	50.0409775	CR	8.12.2013	2	3	private	8700	1080	200	9580	low	38	12	27	2	-6.8	rain/snow	27.49
76	female	Linz	14.2862742	48.3066489	Austria	10.12.2013	7	1	business	10150	1260	200	11210	average	55	36	60	49	-12.8	rain/snow	27.45
24	male	Linz	14.2862742	48.3066489	Austria	10.12.2013	7	2	business	20300	0	200	20100	average	56	30	48	94	-12.8	rain/snow	27.45
77	female	Linz	14.2862742	48.3066489	Austria	10.12.2013	7	4	business	40600	5040	200	45440	average	49	57	59	97	-12.8	rain/snow	27.45
73	female	Bratislava	17.1097606	48.1547933	Slovakia	10.12.2013	2	2	private	5800	720	0	6520	average	45	59	62	95	-12.8	rain/snow	27.45
50	male	Linz	14.2862742	48.3066489	Austria	10.12.2013	7	2	business	20300	0	200	20100	average	58	58	56	48	-12.8	rain/snow	27.45
59	female	Bratislava	17.1097606	48.1547933	Slovakia	10.12.2013	2	2	private	5800	0	0	5800	average	50	67	69	82	-12.8	rain/snow	27.45
63	male	Bratislava	17.1097606	48.1547933	Slovakia	10.12.2013	2	2	private	5800	0	0	5800	average	42	59	55	84	-12.8	rain/snow	27.45
62	female	Linz	14.2862742	48.3066489	Austria	10.12.2013	7	2	business	20300	2520	200	22620	average	43	30	60	100	-12.8	rain/snow	27.45
21	female	Bratislava	17.1097606	48.1547933	Slovakia	10.12.2013	2	2	private	5800	720	0	6520	average	44	29	56	51	-12.8	rain/snow	27.45
54	male	Bratislava	17.1097606	48.1547933	Slovakia	10.12.2013	2	1	private	2900	0	0	2900	average	41	36	60	49	-12.8	rain/snow	27.45
78	female	Linz	14.2862742	48.3066489	Austria	10.12.2013	7	2	business	20300	2520	200	22620	average	49	68	71	94	-12.8	rain/snow	27.45
55	male	Bratislava	17.1097606	48.1547933	Slovakia	10.12.2013	2	2	private	5800	720	0	6520	average	43	32	46	52	-12.8	rain/snow	27.45
33	male	Linz	14.2862742	48.3066489	Austria	12.12.2013	2	2	business	5800	720	0	6520	average	41	21	70	49	-14.5	rain/snow	27.48
30	female	München	11.5836375	48.1364669	Germany	12.12.2013	2	2	business	5800	0	0	5800	average	46	59	47	46	-14.5	rain/snow	27.48
76	male	Linz	14.2862742	48.3066489	Austria	12.12.2013	2	2	business	5800	0	0	5800	average	54	65	70	49	-14.5	rain/snow	27.48
30	female	Ostrava	18.2825511	49.8341497	CR	12.12.2013	2	2	business	5800	0	0	5800	average	57	34	62	50	-14.5	rain/snow	27.48
21	male	Brno	16.6153758	49.1921808	CR	12.12.2013	2	2	business	5800	0	0	5800	average	53	66	45	99	-14.5	rain/snow	27.48
22	female	Wien	16.3736767	48.2115631	Austria	13.12.2013	2	1	private	2900	360	200	3060	high	85	67	92	55	-5.2	rain/snow	27.54
29	female	Hamburg	10.0043528	53.5498325	Germany	14.12.2013	19	2	private	55100	6840	200	61740	high	93	67	88	63	-2.7	cloudy	27.54
22	male	Berlin	13.3908886	52.5176189	Germany	14.12.2013	1	3	private	4350	0	200	4150	average	53	58	70	98	-2.7	cloudy	27.54
38	male	Berlin	13.3908886	52.5176189	Germany	14.12.2013	1	3	private	4350	540	200	4690	average	42	22	62	46	-2.7	cloudy	27.54
23	female	Berlin	13.3908886	52.5176189	Germany	14.12.2013	1	3	private	4350	0	200	4150	average	44	24	47	99	-2.7	cloudy	27.54
33	male	Hamburg	10.0043528	53.5498325	Germany	14.12.2013	19	4	private	110200	13680	200	123680	high	89	92	93	46	-2.7	cloudy	27.54
78	female	Berlin	13.3908886	52.5176189	Germany	14.12.2013	1	3	private	4350	540	200	4690	average	55	34	58	46	-2.7	cloudy	27.54
29	male	Hamburg	10.0043528	53.5498325	Germany	14.12.2013	19	2	private	55100	0	200	54900	high	95	91	93	61	-2.7	cloudy	27.54
24	male	Hamburg	10.0043528	53.5498325	Germany	14.12.2013	19	2	private	55100	6840	200	61740	high	83	79	84	63	-2.7	cloudy	27.54
24	male	Berlin	13.3908886	52.5176189	Germany	14.12.2013	1	1	private	1450	180	200	1430	average	59	58	57	50	-2.7	cloudy	27.54
29	female	Hamburg	10.0043528	53.5498325	Germany	14.12.2013	19	2	private	55100	0	200	54900	high	81	81	91	70	-2.7	cloudy	27.54
46	female	Berlin	13.3908886	52.5176189	Germany	14.12.2013	1	2	private	2900	360	200	3060	average	58	30	70	100	-2.7	cloudy	27.54
36	female	Hamburg	10.0043528	53.5498325	Germany	14.12.2013	19	2	private	55100	6840	200	61740	high	95	81	93	60	-2.7	cloudy	27.54
21	female	Berlin	13.3908886	52.5176189	Germany	14.12.2013	1	3	private	4350	0	200	4150	average	59	21	60	46	-2.7	cloudy	27.54
76	female	Hamburg	10.0043528	53.5498325	Germany	14.12.2013	19	2	private	55100	0	200	54900	high	88	82	100	45	-2.7	cloudy	27.54
44	female	Linz	14.2862742	48.3066489	Austria	17.12.2013	7	1	business	10150	1260	200	11210	average	41	24	61	45	-4.6	sunny	27.66
26	female	Bratislava	17.1097606	48.1547933	Slovakia	17.12.2013	2	2	private	5800	720	0	6520	average	56	59	72	93	-4.6	sunny	27.66
80	male	Wien	16.3736767	48.2115631	Austria	19.12.2013	2	2	business	5800	720	0	6520	average	53	66	55	93	-0.8	cloudy	27.65
38	male	Linz	14.2862742	48.3066489	Austria	19.12.2013	2	2	business	5800	720	0	6520	average	55	24	61	49	-0.8	cloudy	27.65
26	male	Brno	16.6153758	49.1921808	CR	19.12.2013	1	1	business	1450	180	0	1630	average	53	59	63	48	-0.8	cloudy	27.65
62	female	Salzburg	13.0475658	47.798095	Austria	19.12.2013	1	1	business	1450	180	0	1630	average	45	35	46	51	-0.8	cloudy	27.65
31	male	Jihlava	15.5909008	49.3963828	CR	20.12.2013	2	2	private	5800	720	200	6320	average	57	65	55	45	0.6	rain/snow	27.66
39	male	Jihlava	15.5909008	49.3963828	CR	20.12.2013	2	2	private	5800	720	200	6320	average	45	33	64	45	0.6	rain/snow	27.66
28	female	Wien	16.3736767	48.2115631	Austria	20.12.2013	2	2	private	5800	720	200	6320	average	60	34	71	82	0.6	rain/snow	27.66
29	male	Zlín	17.6700633	49.2280669	CR	20.12.2013	2	4	private	11600	1440	200	12840	average	45	68	64	52	0.6	rain/snow	27.66
20	male	Berlin	13.3908886	52.5176189	Germany	21.12.2013	1	3	private	4350	540	200	4690	average	54	22	54	100	-0.8	sunny	27.66
21	male	Brno	16.6153758	49.1921808	CR	21.12.2013	2	4	private	11600	0	200	11400	low	37	20	14	19	-0.8	sunny	27.66
47	female	Brno	16.6153758	49.1921808	CR	21.12.2013	2	4	private	11600	1440	200	12840	low	38	20	21	9	-0.8	sunny	27.66
42	male	Wien	16.3736767	48.2115631	Austria	21.12.2013	19	2	private	55100	0	200	54900	high	95	91	83	55	-0.8	sunny	27.66
75	male	Brno	16.6153758	49.1921808	CR	21.12.2013	2	2	private	5800	720	200	6320	low	26	9	21	12	-0.8	sunny	27.66
36	female	Brno	16.6153758	49.1921808	CR	21.12.2013	2	4	private	11600	1440	200	12840	low	15	13	39	2	-0.8	sunny	27.66
25	male	Berlin	13.3908886	52.5176189	Germany	21.12.2013	1	2	private	2900	360	200	3060	average	54	66	54	50	-0.8	sunny	27.66
62	male	Brno	16.6153758	49.1921808	CR	21.12.2013	2	4	private	11600	1440	200	12840	low	25	25	13	5	-0.8	sunny	27.66
69	male	Brno	16.6153758	49.1921808	CR	21.12.2013	2	4	private	11600	1440	200	12840	low	23	27	15	35	-0.8	sunny	27.66
80	female	Brno	16.6153758	49.1921808	CR	26.12.2013	1	3	business	4350	0	0	4350	average	43	68	47	84	-4.6	cloudy	27.57
32	female	Brno	16.6153758	49.1921808	CR	26.12.2013	1	2	business	2900	360	0	3260	average	50	29	54	52	-4.6	cloudy	27.57
31	female	Brno	16.6153758	49.1921808	CR	26.12.2013	1	1	business	1450	180	0	1630	average	49	24	60	93	-4.6	cloudy	27.57
